category	category 2	point	word	phonetic symbol	katakana	translation	video_url 1	video_url 2	video_url 3	video_url 4	video_url 5	video_url 6	explain		
n	##	nの発音	nice	/naɪs/	ﾅｲｽ	良い	<iframe width="640" height="360" src="https://www.youtube.com/embed/G7XuXC0zpIA" title="『あいうえおフォニックス』英語  Nの発音(Nで音がおわる時) thin と thing の発音 ~ingはイングじゃない！？ [#63]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>	<iframe width="640" height="360" src="https://www.youtube.com/embed/6D5S_Uua6No" title="『あいうえおフォニックス』英語 andの発音（NがMになる時） [#64]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>					<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「N」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <ul class="space-y-3 pl-2"> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>特徴：</strong>基本の音は日本語の「ん」に似ていますが、単語の終わり方や次に続く音によって、舌の位置が変わったり、別の音に変化したりするのが特徴です 。</div> </li> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>単語：</strong><span class="manual-code">man</span> 、<span class="manual-code">moon</span> 、<span class="manual-code">song</span> 、<span class="manual-code">wing</span> 。</div> </li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div> <strong>口・舌・喉・息の使い方について</strong> <p class="mt-1 text-sm">通常の<span class="manual-code">n</span>で音を終える時は、舌の先を上の歯茎にしっかりとくっつけて音を出します 。一方で、<span class="manual-code">ng</span>（鼻音）で終わる場合は、舌の先を前に出さず、代わりに舌の後ろ側を持ち上げて音を響かせます 。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div> <strong>意識する音の響き、リズム、強弱について</strong> <p class="mt-1 text-sm"><span class="manual-code">and</span>などのよく使われる言葉は、会話中では非常に短く省略され、サクッと「ん」という音だけで繋げられることが多いです 。特に強調する必要がない時は、前の単語と繋げてリズムよく発音することを意識しましょう 。</p> </div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>似ている音との違い</strong> <p class="mt-1 text-sm"><span class="manual-code">thin</span>のように舌を歯茎につける「ん」と、<span class="manual-code">thing</span>のように舌をつけず鼻に抜く「ん」を区別しましょう 。また、<span class="manual-code">n</span>の直後に口を閉じる音（<span class="manual-code">p, b, m</span>）が来る場合、<span class="manual-code">grandpa</span>が「ぐらむぱ」のように聞こえるなど、無意識に<span class="manual-code">m</span>の音に変わることがあります 。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>カタカナ英語との違い</strong> <p class="mt-1 text-sm"><span class="manual-code">and</span>は「アンド」のように「ド」をはっきり言わず、ほとんど「ん」としか聞こえないことが一般的です 。また、<span class="manual-code">~ing</span>も「イング」と「グ」を強く発音するのではなく、鼻から抜けるような音で終わらせるのが自然です 。</p> </div> </div> </div> </section> </div>		
n	##	nの発音	night	/naɪt/	ﾅｲﾄ	夜									
n	##	nの発音	nose	/noʊz/	ﾉｳｽﾞ	鼻									
n	##	nの発音	sun	/sʌn/	ｻﾝ	太陽									
n	##	nの発音	money	/ˈmʌni/	ﾏﾆｰ	お金									
n	##	nの発音	fine	/faɪn/	ﾌｧｲﾝ	元気な									
s	s, sh	sの発音	sun	/sʌn/	ｻﾝ	太陽	<iframe width="640" height="360" src="https://www.youtube.com/embed/CYXyJ5QC_rY" title="『あいうえおフォニックス』sとshの発音 英語の早口言葉  [#70]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>	<iframe width="640" height="360" src="https://www.youtube.com/embed/lH9c6o8LIIs" title="『大人のフォニックス』英語 seaとsheの発音 （/s/と/ʃ/）  [#71]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>					<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「s」と「sh」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <ul class="space-y-3 pl-2"> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>特徴：</strong>「s」は蛇が鳴くような「すー」という息の音、「sh」は静かにしてほしい時の「しー」という音です。どちらも喉を震わせない「声を出さない音（無声音）」であることが大きな特徴です。</div> </li> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>単語：</strong><span class="manual-code">see</span>、<span class="manual-code">soup</span>、<span class="manual-code">she</span>、<span class="manual-code">ship</span>。</div> </li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div> <strong>口・舌・喉・息の使い方について</strong> <p class="mt-1 text-sm">「s」を出すときは微笑むように口を横に引き、舌の先を下のはの根元に押し当てるか、上のは茎の境目近くに持ち上げて隙間を作ります。一方「sh」は口を少し丸くし、上のは茎のボコボコしたあたりで空気の通り道を狭くします。どちらも喉がブルブル震えないよう、息だけを勢いよく通すのがポイントです。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div> <strong>意識する音の響き、リズム、強弱について</strong> <p class="mt-1 text-sm">「s」ははと歯の隙間から漏れる鋭い息の音を意識します。実際の英会話では、「she」などを長く伸ばしすぎず、サクッと短く発音するリズムが大切です。</p> </div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>似ている音との違い</strong> <p class="mt-1 text-sm"><span class="manual-code">see</span>（s）と<span class="manual-code">she</span>（sh）は混同しやすいですが、口を横に引くか丸めるかで区別できます。また、<span class="manual-code">sit</span>（座る）に似た「sh」で始まる特定の言葉は非常に悪い意味になるため、代わりの言葉（<span class="manual-code">poop</span>など）を使うよう注意が必要です。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>カタカナ英語との違い</strong> <p class="mt-1 text-sm">日本語の「ス」や「シュ」のように、最後に「う」の音（母音）を足さないようにしましょう。喉を触った時に全く振動せず、歯の隙間から「すー」「しー」という息の音だけが出ていれば正解です。もし間違えても、状況次第で相手には伝わることが多いので心配しすぎなくて大丈夫です。</p> </div> </div> </div> </section> </div>		
s	s, sh	sの発音	sea	/siː/	ｼｰ	海									
s	s, sh	sの発音	she	/ʃiː/	ｼｰ	彼女									
s	s, sh	sの発音	shop	/ʃɑːp/	ｼｮｯﾌﾟ	店									
s	s, sh	sの発音	fish	/fɪʃ/	ﾌｨｯｼｭ	魚									
s	s, sh	sの発音	class	/klæs/	ｸﾗｽ	クラス									
f/v	f, v	f/vの発音	fan	/fæn/	ﾌｧﾝ	扇風機	<iframe width="640" height="360" src="https://www.youtube.com/embed/fOJX5e-XsCE" title="『あいうえおフォニックス』英語 f と v の発音  [#72]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>						<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「f」と「v」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <ul class="space-y-3 pl-2"> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>特徴：</strong>「f」は息だけを出す音、「v」は喉を震わせて下唇をブルブルさせる音です 。どちらも唇を強く噛みすぎないことが、スムーズに発音するための大きな特徴です 。</div> </li> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>単語：</strong><span class="manual-code">safe</span>、<span class="manual-code">save</span>、<span class="manual-code">leaf</span>、<span class="manual-code">wave</span> 。</div> </li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div> <strong>口・舌・喉・息の使い方について</strong> <p class="mt-1 text-sm">下唇の「外側の乾いているところ」と「内側の濡れているところ」の境目あたりに、上の歯を軽くチョンと乗せます 。その状態で息を出すのが「f」、声を出して唇を振動させるのが「v」です 。強く噛みすぎると息が止まってしまうので注意しましょう 。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div> <strong>意識する音の響き、リズム、強弱について</strong> <p class="mt-1 text-sm">単語の終わりに「f」や「v」がある時は、母音を発音した直後にすぐ歯を下唇にくっつけて音を終えます 。この時、下唇を離さないように意識するのがポイントです 。</p> </div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>似ている音との違い</strong> <p class="mt-1 text-sm">綴りが「ph」でも「f」の音（<span class="manual-code">Philippines</span>など）になったり、<span class="manual-code">Stephen</span>（スティーヴン）のように「ph」が「v」の音になったりすることがあります 。綴りに惑わされず、正しい音を意識しましょう 。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>カタカナ英語との違い</strong> <p class="mt-1 text-sm">日本語では「セ・イ・フ（3音節）」のように母音をつけてしまいがちですが、英語では <span class="manual-code">safe</span> も <span class="manual-code">save</span> も1つのまとまり（1音節）として発音します 。日本語にはない音のためカタカナで書くのは難しいですが、「ヴ」などの表記に捉われず、唇の振動を意識することが大切です 。</p> </div> </div> </div> </section> </div>		
f/v	f, v	f/vの発音	five	/faɪv/	ﾌｧｲｳﾞ	５									
f/v	f, v	f/vの発音	leaf	/liːf/	ﾘｰﾌ	葉									
f/v	f, v	f/vの発音	van	/væn/	ｳﾞｧﾝ	バン									
f/v	f, v	f/vの発音	very	/ˈveri/	ｳﾞｪﾘｰ	とても									
f/v	f, v	f/vの発音	love	/lʌv/	ﾗｳﾞ	愛									
w(h)	w, wh	w(h)の発音	water	/ˈwɔːtər/	ｳｫｰﾀｰ	水	<iframe width="640" height="360" src="https://www.youtube.com/embed/fkiZVNDHCjA" title="英語 Wの発音 whの発音 would wood はウッドじゃない？[#112]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>	<iframe width="640" height="360" src="https://www.youtube.com/embed/cbjsnSw5FDI" title="『あいうえおフォニックス』英語 whの発音（間違えやすい発音）  [#74]" frameborder="0" allow="accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share" referrerpolicy="strict-origin-when-cross-origin" allowfullscreen></iframe>					<div class="space-y-6"><h2 class="text-xl font-black text-slate-900 border-b-2 border-slate-900 pb-2">「wh ・ w」の発音</h2><section> <h3 class="font-bold text-lg text-slate-800 mb-2">1. 音の概要</h3> <p class="mb-3">英語の「wh」は、多くの場合「ホ」という音を入れず、単純な「w」と同じ音として発音されます 。</p> <ul class="space-y-3 pl-2"> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>特徴：</strong>綴りに「h」が含まれますが、現代の一般的な英語では「h」を無視して「w」の音だけで発音するのが主流です 。日本語の「ホワ」のように発音すると、ネイティブには違和感を与えてしまうことがあります 。</div> </li> <li class="flex gap-2"> <span class="text-slate-900">•</span> <div><strong>単語：</strong><span class="manual-code">white</span>、<span class="manual-code">what</span>、<span class="manual-code">why</span>、<span class="manual-code">when</span> 。</div> </li> </ul> </section><hr class="border-slate-100"><section> <h3 class="font-bold text-lg text-slate-800 mb-2">2. 音の出し方</h3> <p class="mb-4">「w」の音は唇の形と動きが成功の鍵を握っています 。</p> <div class="space-y-4"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">1</span> <div> <strong>口・舌・喉・息の使い方について</strong> <p class="mt-1 text-sm">まず、ロウソクの火をふっと吹く時のように口を丸くすぼめます 。その形のまま「うぅー」と声を出すと、唇がブルブルと震えるのがわかります。これが「w」の正しいスタート地点です 。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-900 text-white flex shrink-0 items-center justify-center text-xs font-bold">2</span> <div> <strong>意識する音の響き、リズム、強弱について</strong> <p class="mt-1 text-sm">口を丸くするのは最初だけです 。音が出始めたら、すぐに唇をリラックスさせて、次の母音へと滑らかに繋げます 。例えば <span class="manual-code">why</span> なら、「丸い口」から「パッ」と広げるようなリズムを意識しましょう 。</p> </div> </div> </div> </section><hr class="border-slate-100"><section class="pb-6"> <h3 class="font-bold text-lg text-slate-800 mb-2">3. 日本人が意識すべきポイント</h3> <div class="space-y-5"> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>似ている音との違い</strong> <p class="mt-1 text-sm">基本は「w」の音ですが、<span class="manual-code">who</span> や <span class="manual-code">whose</span>、<span class="manual-code">whole</span> のように、逆に「w」を読まずに「h」の音で発音する例外的な単語もあります 。綴りに惑わされないようセットで覚えましょう。</p> </div> </div> <div class="flex gap-3"> <span class="w-6 h-6 rounded-full bg-slate-100 text-slate-500 flex shrink-0 items-center justify-center text-xs font-bold">!</span> <div> <strong>カタカナ英語との違い</strong> <p class="mt-1 text-sm">「ホワイト」や「ホワット」というカタカナに慣れていると「ホ」を言いたくなりますが、英語では「ワイト」「ワット」に近い響きになります 。また、日本語の「う」はあまり口を丸めなくても発音できてしまうため、英語の時は意識的に「唇のブルブル」を感じるまで強く丸めることが大切です 。</p> </div> </div> </div> </section> </div>		
